Restaurant ID,Restaurant Name,Country Code,Avg. daily orders,City,Address,Locality,Locality Verbose, Longitude , Latitude ,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Percentage online orders,Desserts,CafÈ Flag,Alcohol,Price range,Q1,Q2,Q3,Q4,Aggregate,Votes
18355147,Star Restaurant,1,33,New Delhi,"Westend Marg, Saidullajab, Sainik Farms, New Delhi",Sainik Farms,"Sainik Farms, New Delhi", 77.20 , 28.52 ,North Indian,100,Indian Rupees(Rs.),No,No,,,,,1,-0.1,0,-0.2,0.3,0,0
311821,The Twisted Bakery,1,41,New Delhi,"J-107, Western Avenue, Sainik Farms, New Delhi",Sainik Farms,"Sainik Farms, New Delhi", -   , -   ,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,,1,,,1,0.1,-0.5,-0.5,0.9,0,0
18414500,Tiffino Mania,1,41,New Delhi,"Forest Lane, Sainik Farms, New Delhi",Sainik Farms,"Sainik Farms, New Delhi", -   , -   ,"North Indian, Chinese, South Indian",300,Indian Rupees(Rs.),No,No,,,,,1,-0.1,0.1,0.1,-0.1,0,0
18419682,Yaadgaar,1,45,New Delhi,"Gali 2, Neb Sarai, IGNOU Road, Sainik Farms, New Delhi",Sainik Farms,"Sainik Farms, New Delhi", -   , -   ,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.4,-0.4,1.2,0,0
18203159,Pandit Ji Ki Apni Rasoi,1,41,New Delhi,"Near Hanuman Dharam Kaanta, IGNOU Road, Sainik Farms, New Delhi",Sainik Farms,"Sainik Farms, New Delhi", 77.21 , 28.52 ,North Indian,300,Indian Rupees(Rs.),No,Yes,40%,,,,1,2.1,2.3,2.4,2.8,2.4,4
309152,Alam Muradabadi Chicken Biryani,1,48,New Delhi,"Main IGNOU Road, Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.51 ,"North Indian, Biryani",250,Indian Rupees(Rs.),No,No,,,,,1,2.5,2.9,2.9,3.7,3,5
309113,Boheme Bar & Grill,1,33,New Delhi,"G-8, Southern Park Mall, Saket, New Delhi",Saket,"Saket, New Delhi", 77.22 , 28.53 ,"North Indian, Chinese, Italian",1300,Indian Rupees(Rs.),Yes,Yes,44%,,,,3,2.8,2.8,2.8,4.8,3.3,118
18398598,Budapest Kitchen & Bar,1,37,New Delhi,"Shop 13-17, Gate 3, Garden of Five Senses, Saidulajab, Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.51 ,"Finger Food, North Indian, Continental, Chinese, Italian",1500,Indian Rupees(Rs.),Yes,No,,,,,3,2.9,2.8,3,3.3,3,4
18303720,Dark House,1,33,New Delhi,"Khasra 276, West End Marg, Saidulajab, Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.52 ,"Chinese, Italian, Fast Food",400,Indian Rupees(Rs.),No,Yes,52%,,,,1,2.8,2.3,2.7,3.4,2.8,24
18303716,Henry's Cafe,1,48,New Delhi,"69, Main IGNOU Road, Saket, New Delhi",Saket,"Saket, New Delhi", 77.21 , 28.52 ,"Pizza, North Indian, Continental",700,Indian Rupees(Rs.),No,Yes,53%,,,,2,3.2,3.5,3.4,3.5,3.4,42
300221,Kathi Zone,1,31,New Delhi,"Near Made Easy Coaching Center, Westend Marg, Saiyad Ul Ajaib, Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.52 ,Fast Food,200,Indian Rupees(Rs.),No,No,,,,,1,3.2,2.8,3,4.2,3.3,20
18203177,Kehar Cafe & Restaurant,1,45,New Delhi,"A-1, Kehar Singh Estate, Behind Saket Metro Station, Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.52 ,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,No,,,,,2,2.7,2.3,2.4,3.8,2.8,16
308992,Kumaon Dhaba & Service,1,38,New Delhi,"Shop 11, IGNOU Road, Saidulajab, Saket, New Delhi",Saket,"Saket, New Delhi", 77.21 , 28.52 ,North Indian,100,Indian Rupees(Rs.),No,No,,,,,1,3.1,3,2.6,3.3,3,8
18368005,Let'z Eat,1,26,New Delhi,"Gate 1, Opposite Freedom Fighter Colony, Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.51 ,"North Indian, Mughlai, Chinese, Fast Food",600,Indian Rupees(Rs.),No,Yes,39%,,,,2,2.5,2.5,2.5,3.3,2.7,11
311517,Lite Eat Cafe,1,35,New Delhi,"West Avenue Marg, Saidulajab, Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.52 ,Fast Food,300,Indian Rupees(Rs.),No,No,,,,,1,3.1,2.8,2.5,3.6,3,4
18282049,Malabar Dosa Hut,1,38,New Delhi,"Shop 4-5, Chawdhary Dayanand Market, IGNOU Road, Saket, New Delhi",Saket,"Saket, New Delhi", 77.21 , 28.52 ,South Indian,150,Indian Rupees(Rs.),No,No,,,,,1,2.9,3.3,2.7,3.9,3.2,15
308166,New Red Onion,1,23,New Delhi,"Plot 137/1, 1st Floor, Saidulajab, M B Road, Near Saket Metro Station, Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.52 ,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,,,,,2,2.5,2.1,2.3,3.1,2.5,20
256,Pizza Hut,1,26,New Delhi,"12, PVR Anupam Complex, Community Centre",Saket,"Saket, New Delhi", 77.21 , 28.52 ,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,Yes,53%,,,,3,2.9,3.1,3.1,3.3,3.1,237
18348790,The Tiffin Hut,1,23,New Delhi,"C-14, Ambika Apartment, Westend Marg Lane 4, Saidullajab, Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.52 ,North Indian,300,Indian Rupees(Rs.),No,No,,,,,1,2.8,3.3,2.8,3.9,3.2,10
309874,The Upper Crust,1,38,New Delhi,"Shop 4, Upper Ground Floor, Plot 4, Khasra 132, IGNOU Road, Neb Sarai, Near Saket, New Delhi",Saket,"Saket, New Delhi", 77.21 , 28.52 ,"Pizza, Fast Food",550,Indian Rupees(Rs.),No,No,,,,,2,3,2.9,2.9,3.2,3,15
7131,Touch of Punjab,1,23,New Delhi,"Shop 5, IGNOU Road, Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.51 ,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,No,,,,,2,2.8,2.4,2.9,3.5,2.9,33
312032,Tulicakes,1,28,New Delhi,"A63 / 1, Saket, New Delhi",Saket,"Saket, New Delhi", 77.21 , 28.52 ,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,,1,,,1,3.2,3.5,3,3.9,3.4,31
311370,Wanchai By Kylin,1,24,New Delhi,"My Square, Select Citywalk Mall, Saket, New Delhi",Saket,"Saket, New Delhi", 77.22 , 28.53 ,"Asian, Chinese",700,Indian Rupees(Rs.),No,No,,,,,2,3.3,3.3,3.1,3.1,3.2,121
18233797,Wow! India,1,47,New Delhi,"A-1, Paryavaran Complex, IGNOU Road, Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.51 ,"North Indian, Chinese",300,Indian Rupees(Rs.),No,Yes,45%,,,,1,2.2,2.6,2.7,3.3,2.7,4
313311,All About Food,1,33,New Delhi,"B-70, Opposite Saket City Hospital, Saket, New Delhi",Saket,"Saket, New Delhi", 77.21 , 28.52 ,"Chinese, Asian, Mediterranean, Continental",750,Indian Rupees(Rs.),No,Yes,42%,,,,2,3.6,3.6,3.4,5,3.9,305
3797,Costa Coffee,1,23,New Delhi,"Ground Floor, DLF Courtyard, Atrium, Saket, New Delhi",Saket,"Saket, New Delhi", 77.22 , 28.53 ,Cafe,600,Indian Rupees(Rs.),No,No,,,1,,2,3.8,3.6,3.7,3.7,3.7,118
309893,Hey' Sugar Delhi,1,32,New Delhi,"Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.52 ,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,,1,,,2,3.8,3.5,3.2,4.3,3.7,60
4889,India Grill - Hilton Garden Inn,1,39,New Delhi,"Hilton Garden Inn, A-4 DLF Place, Saket District Centre, Saket, New Delhi",Saket,"Saket, New Delhi", 77.22 , 28.53 ,"Continental, Italian, North Indian",3000,Indian Rupees(Rs.),Yes,No,,,,,4,3.2,3.4,3.7,4.1,3.6,184
18373071,Jugmug Thela,1,31,New Delhi,"Shed 4, Khasra 258, Behind Kuldeep House, Lane 3, Westend Marg, Saidulajab, Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.52 ,Beverages,200,Indian Rupees(Rs.),No,No,,,,,1,3.7,3.9,3.7,3.9,3.8,25
18238757,Mucchad Di Chai,1,42,New Delhi,"Mehrauli Badarpur Road, Saidullajab",Saket,"Saket, New Delhi", 77.20 , 28.52 ,"Fast Food, Beverages",200,Indian Rupees(Rs.),No,No,,,,,1,3.8,3.8,3.5,3.7,3.7,36
311326,SS ONN THE GO,1,42,New Delhi,"My Square Food Court, Select City Walk, Saket, New Delhi",Saket,"Saket, New Delhi", 77.22 , 28.53 ,Street Food,500,Indian Rupees(Rs.),No,No,,,,,2,3.7,3.7,3.3,3.7,3.6,66
18255154,The Junkyard Cafe,1,25,New Delhi,"Plot D-1, Unit 16,17, 30, 31, Ground Floor, Salcon Ras Vilas Mall, District Centre, Saket, New Delhi",Saket,"Saket, New Delhi", 77.22 , 28.53 ,"North Indian, Mediterranean, Asian",1500,Indian Rupees(Rs.),Yes,No,,,,,3,3.4,3.6,3.3,4.9,3.8,220
18465802,Aradhya Restaurant,1,23,New Delhi,"Shop 50, Gali 1, Saiyadulajab, Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.52 ,"Chinese, North Indian",200,Indian Rupees(Rs.),No,No,,,,,1,-0.2,-0.2,-0.1,0.5,0,0
18303815,Nanu Ki Rasoi,1,34,New Delhi,"Shop 1, Upper Ground Floor, Main IGNOU Road, Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.51 ,North Indian,200,Indian Rupees(Rs.),No,No,,,,,1,-0.2,-0.4,0.1,0.5,0,3
18409190,PSR Foods,1,48,New Delhi,"Khasra 264, Garden of Five Senses Road, Near Saket Metro Station, Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.52 ,"North Indian, Street Food",100,Indian Rupees(Rs.),No,No,,,,,1,-0.2,0.1,0.1,0,0,0
18463563,Rasoi - The Indian Zaika,1,25,New Delhi,"Paryavaran Complex, Near Vidya Sagar Hospital, Saket, New Delhi",Saket,"Saket, New Delhi", 77.21 , 28.51 ,North Indian,400,Indian Rupees(Rs.),No,No,,,,,1,0,0.1,-0.2,0.1,0,2
311174,The Pizza Corner,1,44,New Delhi,"Shop 3, A-4, Anupam Garden, IGNOU Road, Saidulajab, Saket, New Delhi",Saket,"Saket, New Delhi", 77.21 , 28.51 ,"Fast Food, Pizza",600,Indian Rupees(Rs.),No,Yes,39%,,,,2,1.9,1.8,2.2,2.5,2.1,39
4726,Wah Ji Wah,1,40,New Delhi,"K-3/K-4, Near Gyan Bharti School, Saket, New Delhi",Saket,"Saket, New Delhi", 77.21 , 28.52 ,"North Indian, Chinese",450,Indian Rupees(Rs.),No,Yes,39%,,,,1,1.7,2.2,1.8,2.7,2.1,112
18217023,Blue Tokai Coffee Roasters,1,27,New Delhi,"Khasra 258, Lane 3, Westend Marg, Saidulajab, Saket, New Delhi",Saket,"Saket, New Delhi", 77.20 , 28.52 ,Cafe,350,Indian Rupees(Rs.),No,Yes,37%,,1,,1,4.1,4.5,4.2,4.8,4.4,269
18279172,Ice Pan Creamery,1,39,New Delhi,"310, 2nd Floor, Near Food Court, DLF Place Mall, Saket, New Delhi",Saket,"Saket, New Delhi", 77.22 , 28.53 ,"Ice Cream, Desserts",250,Indian Rupees(Rs.),No,No,,1,,,1,4,3.8,4.4,4.6,4.2,92
8621,Rose Cafe,1,30,New Delhi,"2, Westend Marg, Saidulajab",Saket,"Saket, New Delhi", 77.20 , 28.52 ,"Cafe, Italian, Lebanese, Continental, Mediterranean",1000,Indian Rupees(Rs.),No,No,,,1,,3,3.7,4,3.9,4.8,4.1,1653
18463567,Nueva,1,38,New Delhi,"Ground Floor, Sangam Courtyard, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi", 77.17 , 28.57 ,South American,2500,Indian Rupees(Rs.),Yes,No,,,,1,4,3.4,3,2.8,4,3.3,14
18124378,Cafe Diva,1,33,New Delhi,"1st Floor, Sangam Courtyard, Major Somnath Marg, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi", 77.17 , 28.57 ,"European, Italian",2000,Indian Rupees(Rs.),Yes,No,,,,,4,3.5,3.9,3.5,4.3,3.8,109
313061,Starbucks,1,23,New Delhi,"Sangam Courtyard, Major Somnath Marg, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi", 77.17 , 28.57 ,Cafe,700,Indian Rupees(Rs.),No,No,,,1,,2,3.6,3.6,3.4,4.2,3.7,74
18126111,Cafe Delhi Heights,1,23,New Delhi,"Shop 1-2, Ground Floor, Sangam Courtyard, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi", 77.17 , 28.57 ,"Continental, American, Italian, Seafood, North Indian, Cafe",2000,Indian Rupees(Rs.),Yes,No,,,1,1,4,3.5,3.9,3.9,4.7,4,304
18053052,Delhi Club House,1,28,New Delhi,"Ground Floor, Sangam Courtyard, Major Somnath Marg, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi", 77.17 , 28.57 ,"North Indian, Continental, Asian",1700,Indian Rupees(Rs.),No,No,,,,,3,3.9,3.9,3.6,5,4.1,416
18034053,The Fatty Bao,1,42,New Delhi,"2nd Floor, Sangam Courtyard, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi", 77.17 , 28.57 ,"Asian, Sushi",1800,Indian Rupees(Rs.),Yes,No,,,,,3,3.8,4.1,4.1,4.4,4.1,695
18144458,Ziu,1,32,New Delhi,"Sangam Courtyard, Major Somnath Marg, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi", 77.17 , 28.57 ,Thai,1500,Indian Rupees(Rs.),No,No,,,,,3,4.1,3.6,3.8,4.9,4.1,259
306801,Al-Arabi Restaurant,1,42,New Delhi,"5th Floor, Plot 61, Drishay Palace, Near K2 Gas Office, Janta Flat, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.30 , 28.53 ,"Arabian, North Indian",600,Indian Rupees(Rs.),No,No,,,,,2,3,2.5,2.9,3.2,2.9,7
7815,Bikaner Sweets,1,45,New Delhi,"Shop 7, Pocket H Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.29 , 28.54 ,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,,,,,1,2.8,2.9,2.9,3.4,3,9
1461,Chawla'så_,1,25,New Delhi,"7, A Pocket Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.29 , 28.53 ,North Indian,500,Indian Rupees(Rs.),No,No,,,,,2,3.1,3,2.5,3.4,3,19
18339800,DELI2NITE,1,48,New Delhi,"2-A, Main Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.30 , 28.53 ,"North Indian, Fast Food, Chinese",700,Indian Rupees(Rs.),No,Yes,54%,,,,2,2.3,2.4,2.6,3.1,2.6,15
309728,Green Chick Chop,1,24,New Delhi,"4/5, H Block Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.29 , 28.54 ,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,,,,,1,3,3.3,3.1,3.8,3.3,14
308536,Laziz Fast Food & Laziz Khana,1,26,New Delhi,"Opposite H block Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.29 , 28.54 ,"North Indian, Chinese",350,Indian Rupees(Rs.),No,No,,,,,1,2.3,2.7,2.4,3.8,2.8,7
18357533,New Zaika Kathi Rolls,1,34,New Delhi,"Shop 6, Plot 5, Pocket H, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.29 , 28.54 ,Fast Food,300,Indian Rupees(Rs.),No,No,,,,,1,3.2,3.1,2.8,3.3,3.1,8
18424619,Sardar Ji Chaap & Rolls,1,27,New Delhi,"Pocket H & J Market, Pankaj Plaza, Sarita Vihar, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.29 , 28.53 ,Fast Food,200,Indian Rupees(Rs.),No,No,,,,,1,2.9,2.8,2.8,4.3,3.2,7
7824,Shri Bala Ji,1,40,New Delhi,"2, Pocket N, DDA Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.30 , 28.54 ,North Indian,150,Indian Rupees(Rs.),No,No,,,,,1,3.1,2.8,3,3.1,3,14
18219530,The Kitchen Exotica,1,48,New Delhi,"Near Sarita Vihar Police Station, Opposite Apollo Hospital, Main Mathura Road, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.28 , 28.54 ,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,,,,,2,2.7,2.9,2.6,3.8,3,9
303057,Wake And Bake,1,44,New Delhi,"Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.30 , 28.53 ,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,,1,,,2,2.8,2.7,3.3,4,3.2,16
307409,Neha's Biscotte,1,40,New Delhi,"A-184, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.29 , 28.53 ,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,,1,,,1,3.2,3.2,3.3,4.3,3.5,40
7803,Bikaner Sweets,1,46,New Delhi,"302-A, Pocket N, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.30 , 28.54 ,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,,,,,1,0.1,0,-0.1,0,0,1
18472439,Biryani Bot,1,33,New Delhi,"H Pocket Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", -   , -   ,Biryani,200,Indian Rupees(Rs.),No,No,,,,,1,-0.5,0,-0.2,0.7,0,3
18424883,Brij Ki Rasoi,1,39,New Delhi,"Main Market, Madanpur Khadar, Sarita Vihar, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.30 , 28.53 ,"North Indian, South Indian, Mughlai",250,Indian Rupees(Rs.),No,No,,,,,1,-0.5,-0.2,0,0.7,0,1
18357939,Devika Restaurant,1,38,New Delhi,"373-A, Pocket-N, Near Sarita Vihar Police Chowki, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.30 , 28.54 ,South Indian,200,Indian Rupees(Rs.),No,No,,,,,1,-0.5,-0.1,-0.1,0.7,0,0
18357941,Facebook Fast Food,1,36,New Delhi,"Shop 1, Madan Pur Khadar, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.30 , 28.53 ,"North Indian, Mughlai, Chinese",750,Indian Rupees(Rs.),No,No,,,,,2,-0.2,-0.2,-0.3,0.7,0,0
310198,Jo's Peace of Cake,1,27,New Delhi,"L-321, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.30 , 28.54 ,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,,1,,,1,-0.2,-0.3,0.1,0.4,0,1
18390309,Kaka's Tiffin Service,1,42,New Delhi,"Pocket L, Sarita Vihar Market, Opposite GD Goenka School, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.30 , 28.54 ,North Indian,150,Indian Rupees(Rs.),No,No,,,,,1,-0.5,-0.5,-0.3,1.3,0,0
18364414,MK Tiffin Service,1,35,New Delhi,"GF-771, Sukhdev Complex, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.29 , 28.54 ,North Indian,200,Indian Rupees(Rs.),No,No,,,,,1,0,-0.3,0.1,0.2,0,1
7905,Moni Bakers,1,44,New Delhi,"5-A/1, Main Market, Madanpur Khadar, Near Aggarwal Sweets, Pocket D & E, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.30 , 28.53 ,Bakery,150,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.1,-0.3,0.8,0,2
18357819,Nutri Lunch,1,28,New Delhi,"B-422, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.29 , 28.53 ,North Indian,200,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.5,-0.5,0.9,0,0
7818,Om Aggarwal Sweets,1,27,New Delhi,"2 A, Pocket M & N, Janta Flats, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.30 , 28.54 ,Mithai,100,Indian Rupees(Rs.),No,No,,,,,1,-0.1,-0.3,-0.5,0.9,0,1
18357948,Sansar Hotel,1,26,New Delhi,"E Block, Chauhan Market, Near DDA Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.30 , 28.53 ,North Indian,300,Indian Rupees(Rs.),No,No,,,,,1,0,0.1,0,-0.1,0,0
18357943,Shama Muradabadi Chicken Biryani,1,46,New Delhi,"Shop 3, 4B, Choudhry Nathu Singh Market, Main Road, Madanpur Khadar, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.30 , 28.53 ,Mughlai,400,Indian Rupees(Rs.),No,No,,,,,1,-0.3,-0.5,-0.4,1.2,0,0
18372279,Midnight Delight,1,36,New Delhi,"Near Sarita Vihar Metro Station, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi", 77.29 , 28.53 ,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,51%,,,,1,1.9,2,2.5,3.2,2.4,8
18384138,Ashok & Ashok Meat Dhaba,1,35,New Delhi,"Shop 2, Ring Road, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi", 77.19 , 28.57 ,North Indian,650,Indian Rupees(Rs.),No,Yes,49%,,,,2,3.3,2.9,3.2,3.4,3.2,11
18211312,Durga Sweets Corner,1,31,New Delhi,"139, Near Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi", 77.19 , 28.57 ,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,,,,,1,2.9,3.1,2.7,4.1,3.2,16
7591,Hot Pot,1,35,New Delhi,"Opposite NDMC, DLF Plaza, Main Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi", 77.20 , 28.58 ,"Fast Food, Street Food",150,Indian Rupees(Rs.),No,No,,,,,1,2.8,2.7,2.7,2.6,2.7,16
1634,Kwic Bitte Restaurant,1,44,New Delhi,"132, Sarojini Nagar Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi", 77.20 , 28.58 ,"Chinese, South Indian",300,Indian Rupees(Rs.),No,No,,,,,1,3.4,3.3,3.4,3.1,3.3,38
307618,Khandani Pakodewala,1,32,New Delhi,"Ring Road Market, Nauroji Nagar, Near Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi", 77.19 , 28.57 ,Street Food,100,Indian Rupees(Rs.),No,No,,,,,1,3.3,3.7,3.8,4,3.7,223
306535,Kulcha King,1,36,New Delhi,"Shop 144, Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi", 77.19 , 28.57 ,Street Food,200,Indian Rupees(Rs.),No,Yes,43%,,,,1,3.7,3.9,3.7,3.9,3.8,168
18396418,Cake Spot,1,24,New Delhi,"Shop 6, Nehru Nagar, Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi", 77.19 , 28.57 ,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.1,-0.4,0.9,0,0
18357568,Chicken Point,1,27,New Delhi,"Shop 81, Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi", 77.19 , 28.57 ,"Mughlai, North Indian",600,Indian Rupees(Rs.),No,No,,,,,2,0.1,-0.3,-0.1,0.3,0,0
18425158,Chowringhee,1,34,New Delhi,"Shop 6, Ring Road Market, Nauroji Nagar, Near, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi", 77.19 , 28.57 ,Fast Food,250,Indian Rupees(Rs.),No,Yes,40%,,,,1,-0.3,-0.3,0,0.6,0,1
18492652,Koolees Milkshake Bar,1,42,New Delhi,"85, Ring Road Market, Sulekha Vihar, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi", -   , -   ,Beverages,150,Indian Rupees(Rs.),No,No,,,,,1,-0.1,0.1,-0.4,0.4,0,0
18425149,Krispy Kitchen,1,23,New Delhi,"Shop 1, P-2 Vikas Commercial Complex, Pillangi Village, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi", 77.20 , 28.58 ,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,,,,,1,0,-0.2,-0.5,0.7,0,1
18489497,Mughlai Point,1,29,New Delhi,"Shop 78, Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi", 77.19 , 28.57 ,Mughlai,300,Indian Rupees(Rs.),No,No,,,,,1,0,0,-0.3,0.3,0,1
18486878,Shama Chicken Corner,1,44,New Delhi,"Shop 3, Ring Road Market, Sarojni Nagar New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi", 77.19 , 28.57 ,Mughlai,300,Indian Rupees(Rs.),No,No,,,,,1,-0.2,-0.4,0.1,0.5,0,0
3464,Alfa Kathi Rolls,1,26,New Delhi,"Shop 8, Opposite HDFC ATM, Satyaniketan Market, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi", 77.17 , 28.59 ,Fast Food,250,Indian Rupees(Rs.),No,No,,,,,1,2.6,2.3,2.2,3.3,2.6,23
18252361,Angeethi Express,1,23,New Delhi,"Opposite Venkateshwara College, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi", 77.17 , 28.59 ,"North Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,,,,,1,2.7,3.3,3.1,3.7,3.2,11
18252412,Backbenchers,1,34,New Delhi,"294, 2nd Floor, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi", 77.17 , 28.59 ,"Cafe, Continental, Italian, North Indian",700,Indian Rupees(Rs.),No,No,,,1,,2,3.5,3,3.5,3.6,3.4,178
1637,Bake Day,1,40,New Delhi,"214, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi", 77.17 , 28.59 ,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,Yes,44%,,,,1,3.3,3.1,2.8,3.6,3.2,82
3463,Balaji Dhaba,1,37,New Delhi,"4, Satyaniketan Market, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi", 77.17 , 28.59 ,North Indian,300,Indian Rupees(Rs.),No,No,,,,,1,2.5,2.2,2.8,3.3,2.7,11
