is_Located_Outside_India,is_NCR,Counts_of_Restaurants_in_the_city,Average_Votes_per_Restaurant,Restaurants_in_city...5,Restaurants_in_city....25,Avg..daily.orders,Average_Cost_for_Two,Has_Table,Has_Online_Orders,Percentage.online.orders,Desserts,Café.Flag,is_Eco,is_Mid,is_High,Alcohol,Continental,Oriental,Oceanic,Asian,American,Café.Pub,Fast.Food,Desserts...Beverages,Latin.American,Arabic,International,Indian,Mediterranean,Health.Conscious,European,Votes_Value,isBad
0,1,1,5.94567E-06,0,0,0.48,3.11111E-05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.003629061,TRUE
0,1,1,1.37208E-05,0,0,0.4,3.88889E-05,0,1,0.785714286,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.009455371,TRUE
0,1,1,6.86039E-07,0,0,0.72,6.22222E-05,0,1,0.767857143,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,6.86039E-07,0,0,0.96,3.11111E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.4,3.11111E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,TRUE
0,1,1,5.71699E-06,0,0,0.96,0.000155556,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.003827174,TRUE
0,1,1,5.94567E-06,0,0,0.6,6.22222E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.003746128,TRUE
0,1,1,9.37587E-06,0,0,0.08,2.33333E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005168936,TRUE
0,1,1,3.88756E-06,0,0,0.44,3.11111E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.002602478,TRUE
0,1,1,2.05812E-06,0,0,0.76,0.00007,0,1,0.732142857,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.001013075,TRUE
0,1,1,9.14719E-06,0,0,0.68,7.77778E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.006123478,TRUE
0,1,1,0.000362457,0,0,0.24,9.33333E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.271189035,FALSE
0,1,1,1.7151E-05,0,0,0.6,1.55556E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.012832289,TRUE
0,1,1,0,0,0,0.12,6.22222E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,2.62982E-05,0,0,0,3.11111E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.020711764,FALSE
0,1,1,1.12053E-05,0,0,0.84,9.33333E-05,0,1,0.785714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.007501261,TRUE
0,1,1,2.40114E-05,0,0,0.16,0.000155556,1,1,0.839285714,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.012291982,TRUE
0,1,1,1.50929E-05,0,0,0.6,0.00007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.010103739,TRUE
0,1,1,1.57789E-05,0,0,0.76,6.22222E-05,0,1,0.767857143,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.010563,TRUE
0,1,1,2.9271E-05,0,0,0.24,0.000194444,0,1,0.892857143,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.021900439,FALSE
0,1,1,1.60076E-05,0,0,0.68,6.22222E-05,0,1,0.892857143,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.011346445,TRUE
0,1,1,1.28061E-05,0,0,0.4,0.000108889,0,1,0.910714286,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.009077156,TRUE
0,1,1,2.99571E-05,0,0,0.92,9.33333E-05,0,1,0.839285714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.020644226,FALSE
0,1,1,9.1472E-07,0,0,0.72,3.88889E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000522297,TRUE
0,1,1,3.4302E-06,0,0,0.36,9.33333E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.001755997,TRUE
0,1,1,1.1434E-06,0,0,0.88,6.22222E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000652871,TRUE
0,1,1,0.000170138,0,0,0.96,0.000248889,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13399611,FALSE
0,1,1,1.34921E-05,0,0,0.72,9.33333E-05,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.008766479,TRUE
0,1,1,6.83753E-05,0,0,0.48,0.000326667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.052504322,FALSE
0,1,1,0,0,0,0.52,3.88889E-05,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE
0,1,1,3.4302E-06,0,0,1,3.11111E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.002026151,TRUE
0,1,1,5.03095E-06,0,0,0.4,7.77778E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002773575,TRUE
0,1,1,2.10385E-05,0,0,0.2,0.000155556,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.015740941,FALSE
0,1,1,6.86039E-07,0,0,0.56,3.11111E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,TRUE
0,1,1,3.4302E-06,0,0,0.36,4.66667E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002161228,TRUE
0,1,1,1.212E-05,0,0,0.68,4.66667E-05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.008113609,TRUE
0,1,1,0,0,0,0.92,6.22222E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,1,0.000186667,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0.000347822,0,0,0.6,0.000233333,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.301329155,FALSE
0,1,1,9.1472E-07,0,0,0.56,3.11111E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.000522297,TRUE
0,1,1,2.97284E-06,0,0,0.24,3.88889E-05,0,1,0.839285714,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001463331,TRUE
0,1,1,1.82944E-06,0,0,0.68,3.11111E-05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001152655,TRUE
0,1,1,3.20152E-06,0,0,0.08,7.77778E-05,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.001765003,TRUE
0,1,1,3.20152E-06,0,0,0.84,3.88889E-05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.002017146,TRUE
0,1,1,9.1472E-07,0,0,0.88,3.11111E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000522297,TRUE
0,1,1,2.2868E-06,0,0,0.48,2.33333E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001260716,TRUE
0,1,1,2.51548E-06,0,0,0.16,4.66667E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001535372,TRUE
0,1,1,2.46974E-05,0,0,0.04,0.000124444,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017505943,FALSE
0,1,1,6.86039E-06,0,0,0.44,0.000124444,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.004727685,TRUE
0,1,1,8.50689E-05,0,0,0.64,0.000202222,1,1,0.785714286,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.060298249,FALSE
0,1,1,2.08099E-05,0,0,0.08,9.33333E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.014750378,FALSE
0,1,1,6.86039E-07,0,0,1,3.88889E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,TRUE
0,1,1,0,0,0,1,3.11111E-05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
0,1,1,4.34492E-06,0,0,0.28,6.22222E-05,0,1,0.910714286,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.001967618,TRUE
0,1,1,1.87517E-05,0,0,0.2,0.00007,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01218392,TRUE
0,1,1,2.49261E-05,0,0,0.48,9.33333E-05,0,1,0.678571429,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.013251027,TRUE
0,1,1,3.31586E-05,0,0,0.84,8.55556E-05,0,1,0.785714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.021544737,FALSE
0,1,1,1.25774E-05,0,0,0,2.33333E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.009657986,TRUE
0,1,1,2.08099E-05,0,0,1,8.55556E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.014750378,FALSE
0,1,1,8.98712E-05,0,0,0.2,0.000101111,0,1,0.946428571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.065471688,FALSE
0,1,1,3.4302E-05,0,0,0.36,3.11111E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.026339961,FALSE
0,1,1,7.91232E-05,0,0,0.52,0.000295556,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.056083856,FALSE
0,1,1,2.46974E-05,0,0,0.72,6.22222E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.019451048,FALSE
0,1,1,1.98951E-05,0,0,0.88,8.55556E-05,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.012926842,TRUE
0,1,1,3.01857E-05,0,0,0.28,0.000116667,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.020801815,FALSE
0,1,1,2.17246E-05,0,0,0.32,3.88889E-05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.017109718,FALSE
0,1,1,1.55502E-05,0,0,0.76,3.88889E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.010409913,TRUE
0,1,1,1.62363E-05,0,0,0.36,9.33333E-05,0,1,0.785714286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.010229811,TRUE
0,1,1,8.91851E-06,0,0,0.64,0.000108889,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.005267992,TRUE
0,1,1,8.68983E-06,0,0,0.6,6.22222E-05,0,1,0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.005817304,TRUE
0,1,1,1.66936E-05,0,0,0,0.000108889,0,1,0.660714286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.010189288,TRUE
0,1,1,8.23247E-06,0,0,0.64,0.00007,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.005349038,TRUE
0,1,1,2.60695E-05,0,0,0.44,8.55556E-05,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.017451913,FALSE
0,1,1,1.55502E-05,0,0,0.2,0.000116667,1,1,0.696428571,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.008266695,TRUE
0,1,1,5.25963E-06,0,0,0.92,6.22222E-05,0,1,0.946428571,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.003417441,TRUE
0,1,1,0.000104278,0,0,0.92,0.000101111,0,1,0.875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.075967149,FALSE
0,1,1,2.26393E-05,0,0,0.16,2.33333E-05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.016047115,FALSE
0,1,1,2.01238E-05,0,0,0.76,9.33333E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.013867877,FALSE
0,1,1,2.2868E-05,0,0,0.16,3.11111E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.017109718,FALSE
0,1,1,0,0,0,0.52,3.11111E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE
0,1,1,0,0,0,0.64,4.66667E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,1.18913E-05,0,0,0.72,0.000155556,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005619192,TRUE
0,1,1,6.86039E-05,0,0,0.6,0.000388889,1,1,0.785714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.04862762,FALSE
0,1,1,5.55692E-05,0,0,0.24,0.000155556,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040482494,FALSE
0,1,1,8.94138E-05,0,0,0.32,0.000108889,0,1,0.946428571,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.066898999,FALSE
0,1,1,4.6422E-05,0,0,0.48,0.000311111,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.034732728,FALSE
0,1,1,1.80657E-05,0,0,0.04,6.22222E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.013160975,TRUE
0,1,1,0.000271214,0,0,0,0.000388889,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.202921259,FALSE
0,1,1,0.000118456,0,0,0.4,6.22222E-05,0,1,0.982142857,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.09329299,FALSE
0,1,1,2.2868E-06,0,0,0.8,7.77778E-05,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.001395793,TRUE
0,1,1,1.02906E-05,0,0,0.96,0.000124444,1,1,0.875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.005470607,TRUE
0,1,1,1.30347E-05,0,0,0.08,0.000108889,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.008469311,TRUE
0,1,1,2.74416E-06,0,0,0.6,0.000101111,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.001783013,TRUE
0,1,1,1.60076E-06,0,0,0.16,6.22222E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.000977055,TRUE
0,1,1,3.20152E-06,0,0,0.28,0.000388889,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002017146,TRUE
0,1,1,4.5736E-06,0,0,0.48,8.55556E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.002791586,TRUE
0,1,1,2.24106E-05,0,0,0.08,0.000101111,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.015443772,FALSE
0,1,1,3.65888E-06,0,0,0.96,6.22222E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.002161228,TRUE
0,1,1,3.4302E-06,0,0,0.84,1.55556E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.002296304,TRUE
0,1,1,2.2868E-06,0,0,0.6,6.22222E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.001395793,TRUE
0,1,1,0,0,0,0.88,3.11111E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.12,5.44444E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
0,1,1,0,0,0,0.88,8.55556E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.84,3.88889E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,TRUE
0,1,1,0,0,0,0.56,4.66667E-05,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
0,1,1,6.86039E-07,0,0,0.8,6.22222E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
0,1,1,2.2868E-06,0,0,0.84,6.22222E-05,0,1,0.839285714,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.001395793,TRUE
0,1,1,4.98522E-05,0,0,0.8,0.000342222,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.034354513,FALSE
0,1,1,4.18484E-05,0,0,0.88,3.11111E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.031310785,FALSE
0,1,1,0,0,0,0.8,3.88889E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE
0,1,1,6.86039E-07,0,0,0.04,4.66667E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.56,7.77778E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,TRUE
0,1,1,4.57359E-07,0,0,0.6,2.33333E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,TRUE
0,1,1,7.31775E-06,0,0,0.4,9.33333E-05,0,1,0.785714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004322455,TRUE
0,1,1,8.91851E-06,0,0,0.76,8.55556E-05,0,1,0.803571429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005092392,TRUE
0,1,1,7.54643E-06,0,0,0.16,7.77778E-05,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.004606116,TRUE
0,1,1,4.80228E-06,0,0,0.96,7.77778E-05,0,1,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.003593041,TRUE
0,1,1,4.57359E-07,0,0,0.44,0.000155556,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,TRUE
0,1,1,1.82944E-06,0,0,0.4,3.88889E-05,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001008573,TRUE
0,1,1,3.20152E-06,0,0,0.44,7.77778E-05,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001765003,TRUE
0,1,1,4.11624E-06,0,0,0.2,0.00007,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.002188243,TRUE
0,1,1,1.05193E-05,0,0,0.96,0.000108889,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005385059,TRUE
0,1,1,1.46355E-05,0,0,0.88,7.77778E-05,0,1,0.928571429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.007780419,TRUE
0,1,1,2.2868E-06,0,0,0.72,3.88889E-05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.001395793,TRUE
0,1,1,5.03095E-06,0,0,1,9.33333E-05,0,1,0.660714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.003466969,TRUE
0,1,1,1.50929E-05,0,0,0.4,7.77778E-05,0,1,0.678571429,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.010400908,TRUE
0,1,1,2.74416E-05,0,0,0.92,7.77778E-05,0,1,0.946428571,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.011886752,TRUE
0,1,1,8.91851E-06,0,0,0.52,0.000466667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006145991,TRUE
0,1,1,1.60076E-06,0,0,0.84,0.000233333,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000945537,TRUE
0,1,1,1.12053E-05,0,0,0.48,0.00007,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.006398134,TRUE
0,1,1,2.74416E-06,0,0,0.64,6.22222E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001674951,TRUE
0,1,1,5.94567E-06,0,0,0.28,7.77778E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.003043729,TRUE
0,1,1,1.25774E-05,0,0,0.8,0.000132222,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.006191016,TRUE
0,1,1,2.51548E-06,0,0,0.48,9.33333E-05,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001535372,TRUE
0,1,1,1.25774E-05,0,0,0.4,0.000108889,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00767686,TRUE
0,1,1,0,0,0,0.72,6.22222E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,1.37208E-06,0,0,0.4,9.33333E-05,0,1,0.785714286,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000675384,TRUE
0,1,1,2.74416E-06,0,0,0.44,6.22222E-05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001674951,TRUE
0,1,1,1.1434E-06,0,0,0.6,8.55556E-05,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000675384,TRUE
0,1,1,1.82944E-06,0,0,0.08,7.77778E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.001116634,TRUE
0,1,1,1.1434E-06,0,0,0.28,4.66667E-05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000630358,TRUE
0,1,1,1.1434E-06,0,0,0.48,8.55556E-05,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000652871,TRUE
0,1,1,0,0,0,0.88,0.000101111,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.32,4.66667E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,2.2868E-07,0,0,0.12,7.77778E-05,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,2.2868E-07,0,0,0.44,7.77778E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,4.57359E-07,0,0,0.84,3.88889E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0,4.66667E-05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,2.2868E-07,0,0,0.68,6.22222E-05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
0,1,1,0,0,0,0.16,8.55556E-05,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.24,4.66667E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
0,1,1,0,0,0,0.36,5.44444E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,2.2868E-07,0,0,0.8,9.33333E-05,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,8.00379E-06,0,0,0.56,0.000101111,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005200454,TRUE
0,1,1,3.4302E-06,0,0,0.68,3.11111E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.002026151,TRUE
0,1,1,7.77511E-06,0,0,0.2,0.000108889,0,1,0.982142857,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004592609,TRUE
0,1,1,3.54454E-05,0,0,0.8,0.000132222,1,1,0.875,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0.023728478,FALSE
